"","CRUISE6","STATION","STRATUM","TOW","AVGDEPTH","BEGLAT","BEGLON","ENDLAT","ENDLON","SPECIES","ACTION_NAME","VALUE","ORGANISM_ID"
"165",202104,"0208","01090","005",51,4039.77,6936.63,4038.91,6936.03,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",89976
"166",202104,"0188","01090","004",51,4040.32,7016.02,4039.65,7016.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",77786
"167",202104,"0188","01090","004",51,4040.32,7016.02,4039.65,7016.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",77800
"168",202104,"0188","01090","004",51,4040.32,7016.02,4039.65,7016.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",77803
"169",202104,"0188","01090","004",51,4040.32,7016.02,4039.65,7016.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",77805
"170",202104,"0188","01090","004",51,4040.32,7016.02,4039.65,7016.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",77808
"171",202104,"0188","01090","004",51,4040.32,7016.02,4039.65,7016.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",78073
"172",202104,"0188","01090","004",51,4040.32,7016.02,4039.65,7016.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",78081
"173",202104,"0188","01090","004",51,4040.32,7016.02,4039.65,7016.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",78087
"174",202104,"0188","01090","004",51,4040.32,7016.02,4039.65,7016.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",78091
"175",202104,"0193","01060","004",59,4050.42,7117.2,4051.41,7117.29,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",81834
"176",202104,"0193","01060","004",59,4050.42,7117.2,4051.41,7117.29,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",81845
"177",202104,"0193","01060","004",59,4050.42,7117.2,4051.41,7117.29,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",81850
"178",202104,"0193","01060","004",59,4050.42,7117.2,4051.41,7117.29,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",81854
"179",202104,"0193","01060","004",59,4050.42,7117.2,4051.41,7117.29,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",81855
"180",202104,"0184","01100","008",88,4008.77,6926.79,4008.48,6927.98,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",75806
"181",202104,"0188","01090","004",51,4040.32,7016.02,4039.65,7016.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",78095
"182",202104,"0167","01070","002",127,3956.55,7133.7,3956.53,7134.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",69594
"183",202104,"0167","01070","002",127,3956.55,7133.7,3956.53,7134.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",69603
"184",202104,"0167","01070","002",127,3956.55,7133.7,3956.53,7134.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",69606
"185",202104,"0167","01070","002",127,3956.55,7133.7,3956.53,7134.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",69610
"186",202104,"0167","01070","002",127,3956.55,7133.7,3956.53,7134.95,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",69625
"187",202104,"0176","01110","001",122,4009.5,7021.32,4009.5,7022.61,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",73241
"188",202104,"0176","01110","001",122,4009.5,7021.32,4009.5,7022.61,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",73242
"189",202104,"0176","01110","001",122,4009.5,7021.32,4009.5,7022.61,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",73243
"190",202104,"0176","01110","001",122,4009.5,7021.32,4009.5,7022.61,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",73244
"191",202104,"0194","01060","006",63,4044.92,7131.55,4045.94,7131.67,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",82537
"192",202104,"0194","01060","006",63,4044.92,7131.55,4045.94,7131.67,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",82541
"193",202104,"0194","01060","006",63,4044.92,7131.55,4045.94,7131.67,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",82543
"194",202104,"0194","01060","006",63,4044.92,7131.55,4045.94,7131.67,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",82544
"195",202104,"0194","01060","006",63,4044.92,7131.55,4045.94,7131.67,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",82546
"196",202104,"0214","01130","006",64,4049.18,6842.93,4049.14,6841.63,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",91916
"197",202104,"0214","01130","006",64,4049.18,6842.93,4049.14,6841.63,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",91919
"198",202104,"0214","01130","006",64,4049.18,6842.93,4049.14,6841.63,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",91920
"199",202104,"0183","01110","003",155,4007.7,6858.22,4007.55,6859.44,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",75663
"200",202104,"0183","01110","003",155,4007.7,6858.22,4007.55,6859.44,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",75684
"201",202104,"0183","01110","003",155,4007.7,6858.22,4007.55,6859.44,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",75691
"202",202104,"0183","01110","003",155,4007.7,6858.22,4007.55,6859.44,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",75703
"203",202104,"0183","01110","003",155,4007.7,6858.22,4007.55,6859.44,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",75710
"204",202104,"0173","01070","004",131,4006.38,7039.65,4006.69,7040.81,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",72010
"205",202104,"0173","01070","004",131,4006.38,7039.65,4006.69,7040.81,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",72027
"206",202104,"0186","01100","002",87,4015.45,6948.39,4014.89,6949.47,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",76476
"207",202104,"0186","01100","002",87,4015.45,6948.39,4014.89,6949.47,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",76499
"208",202104,"0186","01100","002",87,4015.45,6948.39,4014.89,6949.47,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",76506
"209",202104,"0186","01100","002",87,4015.45,6948.39,4014.89,6949.47,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",76508
"210",202104,"0186","01100","002",87,4015.45,6948.39,4014.89,6949.47,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",76509
"211",202104,"0199","01050","001",37,4104.8,7124.93,4105.2,7126.08,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",85544
"212",202104,"0199","01050","001",37,4104.8,7124.93,4105.2,7126.08,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",85551
"213",202104,"0199","01050","001",37,4104.8,7124.93,4105.2,7126.08,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",85624
"214",202104,"0199","01050","001",37,4104.8,7124.93,4105.2,7126.08,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",85739
"215",202104,"0199","01050","001",37,4104.8,7124.93,4105.2,7126.08,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",85765
"216",202104,"0215","01190","004",56,4056.33,6832.62,4055.4,6833.07,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",92133
"217",202104,"0215","01190","004",56,4056.33,6832.62,4055.4,6833.07,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",92135
"218",202104,"0215","01190","004",56,4056.33,6832.62,4055.4,6833.07,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",92136
"219",202104,"0190","01060","001",57,4050.9,7058.68,4051.58,7059.59,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",80412
"220",202104,"0190","01060","001",57,4050.9,7058.68,4051.58,7059.59,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",80421
"221",202104,"0190","01060","001",57,4050.9,7058.68,4051.58,7059.59,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",80422
"222",202104,"0190","01060","001",57,4050.9,7058.68,4051.58,7059.59,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",80423
"223",202104,"0190","01060","001",57,4050.9,7058.68,4051.58,7059.59,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",80425
"224",202104,"0190","01060","001",57,4050.9,7058.68,4051.58,7059.59,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",80594
"225",202104,"0179","01120","002",203,3957.02,6956.56,3957.05,6957.81,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",74629
"226",202104,"0179","01120","002",203,3957.02,6956.56,3957.05,6957.81,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",74630
"227",202104,"0216","01230","007",64,4103.01,6839.73,4103.85,6839.1,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",93142
"228",202104,"0216","01230","007",64,4103.01,6839.73,4103.85,6839.1,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",93145
"229",202104,"0216","01230","007",64,4103.01,6839.73,4103.85,6839.1,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",93146
"230",202104,"0217","01230","004",62,4116.57,6833.6,4116.38,6832.38,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",93769
"231",202104,"0217","01230","004",62,4116.57,6833.6,4116.38,6832.38,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",93782
"232",202104,"0217","01230","004",62,4116.57,6833.6,4116.38,6832.38,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",93803
"233",202104,"0163","01020","006",94,3950.61,7205.25,3950.61,7206.52,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",67714
"234",202104,"0163","01020","006",94,3950.61,7205.25,3950.61,7206.52,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",67739
"235",202104,"0163","01020","006",94,3950.61,7205.25,3950.61,7206.52,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",67752
"236",202104,"0163","01020","006",94,3950.61,7205.25,3950.61,7206.52,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",67740
"237",202104,"0163","01020","006",94,3950.61,7205.25,3950.61,7206.52,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",67747
"238",202104,"0163","01020","006",94,3950.61,7205.25,3950.61,7206.52,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",67751
"239",202104,"0169","01060","007",93,4021.14,7100.79,4021.15,7102.07,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",70292
"240",202104,"0169","01060","007",93,4021.14,7100.79,4021.15,7102.07,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",70304
"241",202104,"0169","01060","007",93,4021.14,7100.79,4021.15,7102.07,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",70307
"242",202104,"0169","01060","007",93,4021.14,7100.79,4021.15,7102.07,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",70309
"243",202104,"0169","01060","007",93,4021.14,7100.79,4021.15,7102.07,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",70310
"244",202104,"0175","01110","002",128,4005.91,7025.42,4005.91,7026.63,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",72861
"245",202104,"0175","01110","002",128,4005.91,7025.42,4005.91,7026.63,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",72863
"246",202104,"0175","01110","002",128,4005.91,7025.42,4005.91,7026.63,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",72864
"247",202104,"0175","01110","002",128,4005.91,7025.42,4005.91,7026.63,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",72865
"248",202104,"0175","01110","002",128,4005.91,7025.42,4005.91,7026.63,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",72866
"249",202104,"0178","01100","005",104,4011.51,7005.15,4011.55,7006.4,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",74013
"250",202104,"0178","01100","005",104,4011.51,7005.15,4011.55,7006.4,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",74014
"251",202104,"0178","01100","005",104,4011.51,7005.15,4011.55,7006.4,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",74015
"252",202104,"0178","01100","005",104,4011.51,7005.15,4011.55,7006.4,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",74018
"253",202104,"0178","01100","005",104,4011.51,7005.15,4011.55,7006.4,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",74019
"254",202104,"0187","01100","009",82,4022.85,6959.69,4022.35,7000.81,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",77152
"255",202104,"0187","01100","009",82,4022.85,6959.69,4022.35,7000.81,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",77180
"256",202104,"0187","01100","009",82,4022.85,6959.69,4022.35,7000.81,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",77189
"257",202104,"0187","01100","009",82,4022.85,6959.69,4022.35,7000.81,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",77194
"258",202104,"0187","01100","009",82,4022.85,6959.69,4022.35,7000.81,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",77203
"259",202104,"0160","01020","002",72,3946.91,7229.55,3947.17,7228.35,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",66095
"260",202104,"0185","01100","003",77,4017.56,6934.44,4016.95,6935.42,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",76160
"261",202104,"0185","01100","003",77,4017.56,6934.44,4016.95,6935.42,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",76264
"262",202104,"0189","01090","002",53,4052.08,7040.6,4052.09,7041.88,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",78958
"263",202104,"0189","01090","002",53,4052.08,7040.6,4052.09,7041.88,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",78961
"264",202104,"0189","01090","002",53,4052.08,7040.6,4052.09,7041.88,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",78963
"265",202104,"0189","01090","002",53,4052.08,7040.6,4052.09,7041.88,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",78969
"266",202104,"0189","01090","002",53,4052.08,7040.6,4052.09,7041.88,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",78973
"267",202104,"0160","01020","002",72,3946.91,7229.55,3947.17,7228.35,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",66168
"268",202104,"0160","01020","002",72,3946.91,7229.55,3947.17,7228.35,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",66215
"269",202104,"0160","01020","002",72,3946.91,7229.55,3947.17,7228.35,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",66239
"270",202104,"0160","01020","002",72,3946.91,7229.55,3947.17,7228.35,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",66257
"271",202104,"0185","01100","003",77,4017.56,6934.44,4016.95,6935.42,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",76272
"272",202104,"0185","01100","003",77,4017.56,6934.44,4016.95,6935.42,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",76275
"273",202104,"0185","01100","003",77,4017.56,6934.44,4016.95,6935.42,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",76278
"274",202104,"0220","01190","002",49,4103.87,6824.38,4104.18,6825.57,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",95299
"275",202104,"0220","01190","002",49,4103.87,6824.38,4104.18,6825.57,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",95301
"276",202104,"0220","01190","002",49,4103.87,6824.38,4104.18,6825.57,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",95302
"277",202104,"0211","01100","006",76,4032.19,6900.85,4032.7,6901.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",90969
"278",202104,"0211","01100","006",76,4032.19,6900.85,4032.7,6901.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",90974
"279",202104,"0211","01100","006",76,4032.19,6900.85,4032.7,6901.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",90977
"280",202104,"0211","01100","006",76,4032.19,6900.85,4032.7,6901.99,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",90980
